Андрей Гаврилович ,  изумленный неожиданным запросом ,  в тот же день написал в ответ довольно грубое отношение ,  в коем объявлял он ,  что сельцо Кистеневка досталось ему по смерти покойного его родителя ,  что он владеет им по праву наследства ,  что Троекурову до него дела никакого нет и что всякое постороннее притязание на сию его собственность есть ябеда и мошенничество .  ; Andrei Gavrilovitsch hämmästyi ,  ja vielä samana päivänä kirjoitti hän vastaukseksi erittäin ankaran kirjeen ,  jossa ilmaisi ,  että Kistenevkan kylä tuli hänelle isänsä kuoleman jälkeen ja että hän hallitsee sitä perintö - oikeuden nojalla ,  ett ' ei Troekurovin ole sen kanssa mitään tekemistä ja että ,  jos vieras tahtoo sen omistaa ,  on se  —  kavallusta ja varkautta . 
У Дубровского не было никакого юридического опыта .  ; Dubrovskijlla ei ollut kokemusta oikeusasioissa . 
Письмо сие произвело весьма приятное впечатление в душе заседателя Шабашкина .  ; Tämä kirje saattoi asessori Schabaschkinin sangen hyvälle päälle .  Häntä hallitsi suurimmaksi osaksi terve järkensä ,  joka harvoin on luotettava johdattaja ja melkein aina riittämätön .  
 Он увидел ,  во 1) что Дубровский мало знает толку в делах ,  во 2) что человека столь горячего и неосмотрительного нетрудно будет поставить в самое невыгодное положение .   ; Hän näki ensiksi ,  että Dubrovskij aivan vähän tuntee asioita ja toiseksi ,  ettei ole vaikea saattaa mitä tukalimpaan tilaan niin tulista ja varomatonta miestä . 
Андрей Гаврилович ,  рассмотрев хладнокровно запросы заседателя ,   ; Kylmäkiskoisesti tarkasteli Andrei Gavrilovitsch hänelle lähetettyjä kirjallisia kysymyksiä . 
увидел необходимость отвечать обстоятельнее .  ; Lopulta huomasi hän kuitenkin ,  että oli välttämätön vastata enemmän asianhaarain mukaan . 
 Он написал довольно дельную бумагу ,  но в последствии времени оказавшуюся недостаточной .  ; Hän kirjoitti jotenkin asiallisen kirjeen ,  mutta se näyttäytyi kuitenkin riittämättömäksi . 
Дело стало тянуться .  ; Asia alkoi venyä . 
 Уверенный в своей правоте ,  Андрей Гаврилович мало о нем беспокоился ,  не имел ни охоты ,  ни возможности сыпать около себя деньги ,  и хоть он ,  бывало ,  всегда первый трунил над продажной совестью чернильного племени ,  но мысль соделаться жертвой ябеды не приходила ему в голову .  ; Andrei Gavrilovitsch huolehti siitä sangen vähän ,  vakuutettu kun oli oikeudestaan .  Hänellä ei ollut halua eikä varaakaan turvautua lahjomisiin ,  koska se olisi ollut virkamiesten omientuntojen kauppaa ,  eikä hänen päähänsäkään tullut sitä ajatusta ,  että hän voisi tulla kavaluuden uhriksi . 
 С своей стороны Троекуров столь же мало заботился о выигрыше им затеянного дела ,  Шабашкин за него хлопотал ,  действуя от его имени ,  стращая и подкупая судей и толкуя вкрив и впрям всевозможные указы .  ; Yhtä vähän ajatteli Troekurov puolestaan alkamaansa oikeusjuttua ,  Schabaschkin toimi hänen puolestaan ja hänen nimessään sekä selitti kaikki mahdolliset päätökset oman mielensä mukaan pelottaen ja lahjoen tuomareita . 
 Как бы то ни было ,  18 …  года ,  февраля 9 дня ,  Дубровский получил через городовую полицию приглашение явиться к ** земскому судье для выслушания решения оного по делу спорного имения между им ,  поручиком Дубровским ,  и генерал - аншефом Троекуровым ,  и для подписки своего удовольствия или неудовольствия .  ; Miten olikaan ,  niin jo 9 päivänä helmikuuta sai Dubrovskij kaupungin poliisilta käskyn tulia maan - oikeuteen kuulemaan päätöstä hänen ,  luutnantti Dubrovskijn ja kenraali Troekurovin välisessä riitajutussa ,  koskeva maatilan omistamista ,  sekä allekirjoittamaan joko tyytyväisyytensä tai tyytymättömyytensä siihen . 
 В тот же день Дубровский отправился в город ,   ; Samana päivänä matkusti Dubrovskij kaupunkiin . 
на дороге обогнал его Троекуров .  ; Tiellä saavutti Troekurov hänet . 
 Они гордо взглянули друг на друга ,  и Дубровский заметил злобную улыбку на лице своего противника .  ; Ylpeästi katsahtivat he toinen toiseensa ja Dubrovskij huomasi ilkeän hymyn vastustajansa huulilla . 
Приехав в город ,  Андрей Гаврилович остановился у знакомого купца ,  ночевал у него и на другой день утром явился в присутствие уездного суда .  ; Tultuaan kaupunkiin yöpyi Andrei Gavrilovitsch tutun kauppiaan luona ja meni seuraavana päivänä piiri - oikeuteen . 
 Никто не обратил на него внимания .  ; Kukaan ei ollut häntä huomaavinaan . 
 Вслед за ним приехал и Кирила Петрович .  ; Hänen perässään tuli Kirila Petrovitsch . 
 Члены встретили его с изъявлениями глубокого подобострастия ,  придвинули ему кресла из уважения к его чину ,  летам и дородности ,  ; Oikeudenjäsenet osoittivat hänelle suurta myötätuntoisuutta ,  ja kunnioittaen hänen virkaansa ,  ikäänsä ja lihavuuttaan toivat he hänelle nojatuolin . 
